1076,2007,1113.176,80.275,1490.033,19.24,7359,1887.322,MALE,73,0.0767161,0.0587535,0.0179626,1,-298.641,1.64,1
1076,2008,1233.27,85.769,1592.608,26.62,7359,632.836,MALE,73,0.0731055,0.0119925,0.0611129,1,-1254.486,5.494,1
1076,2009,1321.456,112.878,1752.787,27.73,7359,1038.683,MALE,73,0.088368,0.0360205,0.0523475,1,405.847,27.109,1
1076,2010,1502.072,118.376,1876.847,20.39,7359,2417.414,MALE,73,0.0838497,0.0574316,0.0264181,1,1378.731,5.498,1
1076,2011,1735.149,113.767,2024.049,26.68,7359,2805.984,MALE,73,0.0702868,0.0550084,0.0152785,1,388.57,-4.609,0
1076,2012,1812.929,173.043,2222.588,28.28,7359,4061.63,MALE,73,0.0975418,0.0623589,0.0351829,1,1255.646,59.276,1
1078,1992,6941.236,1239.057,7851.912,30.375,2834,3530.907,MALE,28,,,,,,,
1078,1993,7688.569,1399.126,8407.843,29.625,2834,3905.343,MALE,28,0.1912706,0.0680929,0.1231777,1,374.436,160.069,1
1078,1994,8523.724,1516.683,9156.009,32.625,2834,3727.017,MALE,28,0.1871028,0.0398041,0.1472987,1,-178.326,117.557,1
1078,1995,9412.58,1688.7,10012.194,41.625,2834,4199.967,MALE,28,0.1882997,0.0161463,0.1721534,1,472.95,172.017,1
1078,1996,11125.6,1882.033,11013.46,50.75,2834,6256.947,MALE,28,0.1832716,0.0180417,0.1652299,1,2056.98,193.333,1
1078,1997,12061.068,2094.462,11883.462,65.5,2834,9290.356,MALE,28,0.1806609,-0.0019405,0.1826014,1,3033.409,212.429,1
1078,1998,13216.213,2333.231,12477.845,49,2834,22167.76,MALE,28,0.1846109,-0.010525,0.1951359,1,12877.4,238.769,1
1078,1999,14471.044,2445.759,13177.625,36.3125,2834,8579.084,MALE,28,0.1766704,-0.0082221,0.1848925,1,-13588.68,112.528,1
1078,2000,15283.254,2785.977,13745.916,48.4375,2834,7973.216,MALE,28,0.1872655,0.0138301,0.1734354,1,-605.868,340.218,1
1078,2001,23296.423,1550.39,16285.246,55.75,2834,16231.784,MALE,28,0.0803734,-0.0075692,0.0879426,1,8258.568,-1235.587,0
1078,2002,24259.102,2793.703,17684.663,40,2834,24564.344,MALE,28,0.1174923,0.0001314,0.1173608,1,8332.56,1243.313,1
1078,2003,26715.342,2753.233,19680.561,46.6,2834,9833.415,MALE,28,0.1080241,-0.002035,0.110059,1,-14730.93,-40.47,0
1078,2004,28767.494,3175.836,19680.016,46.65,2834,11329.852,MALE,28,0.1144799,0.026253,0.088227,1,1496.437,422.603,1
1078,2005,29141.203,3372.065,22287.808,39.43,2834,14863.763,MALE,28,0.1164614,0.0244869,0.0919745,1,3533.911,196.229,1
1078,2006,36178.172,1716.755,22476.322,48.71,2834,21184.595,MALE,28,0.052565,0.0146855,0.0378795,1,6320.832,-1655.31,0
1078,2007,39713.924,3606.314,25914.238,56.15,2834,28955.662,MALE,28,0.0950379,0.0239675,0.0710704,1,7771.067,1889.559,1
1078,2008,42419.204,4734.216,29527.552,53.37,2834,25104.085,MALE,28,0.1152815,0.0144259,0.1008556,1,-3851.577,1127.902,1
1078,2009,52416.623,5745.838,30764.707,53.99,2834,21927.989,MALE,28,0.1211744,-0.028499,0.1496734,1,-3176.096,1011.622,1
1078,2010,59462.266,4626.172,35166.721,47.91,2834,20023.899,MALE,28,0.0826996,0.0594119,0.0232877,1,-1904.09,-1119.666,0
1078,2011,60276.893,4728.449,38851.259,56.23,2834,18591.822,MALE,28,0.0789792,0.0729974,0.0059818,1,-1432.077,102.277,1
1078,2012,67234.944,5962.92,39873.91,65.5,2834,18955.889,MALE,28,0.0935273,0.0791145,0.0144128,1,364.067,1234.471,1
1078,2013,42953,2383,21848,38.33,2834,20529.515,MALE,28,0.0432534,0.0557515,-0.0124981,0,1573.626,-3579.92,0
1111,2000,359.957,20.507,620.183,24.3125,7372,5162.31,MALE,73,,-0.0102496,,,,,
1111,2001,556.887,52.238,786.434,29.83,7372,3050.627,MALE,73,0.1139518,-0.0877801,0.2017319,1,-2111.683,31.731,1
1111,2002,704.816,66.18,864.116,14.45,7372,7347.591,MALE,73,0.1049058,-0.0147737,0.1196795,1,4296.964,13.942,1
1111,2003,968.817,77.715,947.656,15.82,7372,2794.298,MALE,73,0.0928698,0.0097062,0.0831636,1,-4553.293,11.535,1
1111,2004,1306.963,138.335,1405.857,14.8,7372,3820.759,MALE,73,0.1215715,0.0542888,0.0672827,1,1026.461,60.62,1
1111,2005,1418.255,40.251,1468,13.79,7372,3043.352,MALE,73,0.0295397,0.0538712,-0.0243316,0,-777.407,-98.084,0
1111,2006,1793.947,85.787,1513.012,18.94,7372,1970.019,MALE,73,0.0534132,0.0582594,-0.0048462,0,-1073.333,45.536,1
1111,2007,2530.673,344.883,2898.136,27.31,7372,34282.812,MALE,73,0.1594975,0.0587535,0.100744,1,32312.79,259.096,1
1115,1994,121.603,17.521,176.28,8.375,3844,630.659,MALE,38,,0.0599472,,,,,
1115,1995,158.348,11.073,184.809,12,3844,831.732,MALE,38,0.0791067,0.0775483,0.0015584,1,201.073,-6.448,0
1115,1996,186.628,16.637,240.785,20.125,3844,1549.584,MALE,38,0.0964531,0.0718649,0.0245882,1,717.852,5.564,1
1115,1997,206.995,16.778,282.331,18.68699646,3844,1393.848,MALE,38,0.0852491,0.066392,0.0188571,1,-155.736,0.141,1
1115,1998,243.809,7.386,300.528,24,3844,2460.707,MALE,38,0.0327681,0.0499376,-0.0171695,0,1066.859,-9.392,0
1115,1999,239.662,-33.62,342.131,9.8125,3844,1737.187,MALE,38,-0.1390776,0.0580841,-0.1971617,0,-723.52,-41.006,0
1137,1994,69.665,8.928,143.488,9.625,3672,279.735,MALE,36,,0.0986691,,,,,
1161,1992,1448.095,245.011,1514.489,18.125,3674,2985.788,MALE,36,,,,,,,
1161,1993,1929.231,228.781,1648.28,17.75,3674,3252.544,MALE,36,0.1354806,0.067571,0.0679095,1,266.756,-16.23,0
1161,1994,2445.702,305.266,2134.659,24.875,3674,8661.286,MALE,36,0.1395523,0.0986691,0.0408832,1,5408.742,76.485,1
1161,1995,3031.268,300.521,2429.724,16.5,3674,3319.475,MALE,36,0.1097399,0.0792417,0.0304981,1,-5341.811,-4.745,0
1161,1996,3145.283,-68.95,1953.019,25.75,3674,26956.427,MALE,36,-0.0223264,0.0534479,-0.0757742,0,23636.95,-369.471,0
1161,1997,3515.271,-21.09,2356.375,17.75,3674,2347.557,MALE,36,-0.0063328,0.0662419,-0.0725747,0,-24608.87,47.86,1
1161,1998,4252.968,-103.96,2542.141,29,3674,1803.097,MALE,36,-0.0267654,0.0329496,-0.059715,0,-544.46,-82.87,0
1161,1999,4377.698,-88.936,2857.604,28.9375,3674,3799.496,MALE,36,-0.0206093,0.0496232,-0.0702325,0,1996.399,15.024,1
1161,2000,5767.735,1006.07,4644.187,13.8125,3674,26928.181,MALE,36,0.1983296,0.0409558,0.1573738,1,23128.69,1095.006,1
1161,2001,5647.242,-60.581,3891.754,15.86,3674,3503.348,MALE,36,-0.0106143,-0.084668,0.0740537,1,-23424.83,-1066.651,0
1161,2002,5619.181,-1303.012,2697.029,6.46,3674,16341.396,MALE,36,-0.2313089,-0.0866706,-0.1446383,0,12838.05,-1242.431,0
1161,2003,7094.345,-274.49,3519.168,14.9,3674,3908.636,MALE,36,-0.0431808,-0.0177567,-0.0254241,0,-12432.76,1028.522,1
1161,2004,7844.21,91.156,5001.435,22.02,3674,7025.726,MALE,36,0.0122041,0.0024588,0.0097454,1,3117.09,365.646,1
1161,2005,7287.779,165.483,5847.577,30.6,3674,9912.89,MALE,36,0.0218719,-0.0508185,0.0726904,1,2887.164,74.327,1
